coreid,identifiedBy,dateIdentified,identificationQualifier,scientificName,tidInterpreted,identificationIsCurrent,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identificationReferences,identificationRemarks,recordID,modified
75395,"Katja Seltmann",2021,,Andrena,,0,"Fabricius, 1775",,,,,,,urn:uuid:08d1e881-e9e1-4e34-b41d-9704d2a1d514,"2022-04-22 14:53:19"
75395,"Jamie Pawelek",2022,,"Andrena gnaphalii",,0,"(Cockerell, 1938)",,,,,,,urn:uuid:1fea9f32-ffde-4959-b87f-ff6839df8137,"2022-04-22 14:53:19"
75468,"Katja Seltmann",2021,,Andrena,,0,"Fabricius, 1775",,,,,,,urn:uuid:c5781c03-5c88-4947-9d2a-c6c7678c8bc5,"2022-04-22 14:53:19"
75468,"Jamie Pawelek",2022,,"Andrena piperi",,0,"Viereck, 1904",,,,,,,urn:uuid:fa558ea8-e33d-494a-b3a9-47eabc56a799,"2022-04-22 14:53:19"
75469,"Katja Seltmann",2021,,Hylaeus,,0,"Fabricius, 1793",,,,,,,urn:uuid:d8207140-794e-41fe-a5aa-a9931ca51050,"2022-04-22 14:53:19"
75469,"Jamie Pawelek",2022,,"Hylaeus polifolii",,0,"(Cockerell, 1901)",,,,,,,urn:uuid:bd52a035-d46f-4443-ac18-c003e5e22583,"2022-04-22 14:53:19"
2092776,"Katja Seltmann",2021-10-26,,Andrena,,0,"Fabricius, 1775",,,,,,,urn:uuid:a3c4b103-7af5-4140-ac03-5bd6ca03eb67,"2022-04-22 14:53:19"
2092776,"Jamie Pawelek",2022,,Andrena,,0,"Fabricius, 1775",,,,,,,urn:uuid:f02fd29c-8f00-4001-81b4-058183a80fdb,"2022-04-22 14:53:19"
2092850,"Jamie Pawelek",2022,,"Andrena candida",,0,"Smith, 1879",,,,,,,urn:uuid:f61dc8d3-02a5-489d-8ee5-45f8cda9db84,"2022-04-22 14:53:19"
2092851,"Jamie Pawelek",2022,,"Andrena candida",,0,"Smith, 1879",,,,,,,urn:uuid:5a6cfcc8-0601-4310-ae2f-0622de8fde86,"2022-04-22 14:53:19"
2092852,"Jamie Pawelek",2022,,"Andrena candida",,0,"Smith, 1879",,,,,,,urn:uuid:1bd6753f-2ecf-4fc8-a8bf-cdfd9248e3ae,"2022-04-22 14:53:19"
2092853,"Jamie Pawelek",2022,,"Andrena candida",,0,"Smith, 1879",,,,,,,urn:uuid:e9a4e187-80d6-4178-acbb-c13695d987c7,"2022-04-22 14:53:19"
2092854,"Jamie Pawelek",2022,,Andrena,,0,"Fabricius, 1775",,,,,,,urn:uuid:1265593a-396e-4d37-a2b2-d829b2f66334,"2022-04-22 14:53:19"
2092867,"Jamie Pawelek",2022,,Andrena,,0,"Fabricius, 1775",,,,,,,urn:uuid:3d375689-969f-4b38-ab4d-787f0a12938f,"2022-04-22 14:53:19"
2092867,"Charlie Thrift",23-Oct-2021,,Anthophila,,0,,,,,,,,urn:uuid:c6dd3a81-a2d0-4f3f-a66c-c5fa269a7235,"2022-04-22 14:53:19"
2092868,"Jamie Pawelek",2022,,"Andrena candida",,0,"Smith, 1879",,,,,,,urn:uuid:1cc99eae-fb2c-4688-b88b-b6a6182c1bb5,"2022-04-22 14:53:19"
2092869,"Jamie Pawelek",2022,,"Andrena candida",,0,"Smith, 1879",,,,,,,urn:uuid:9a6b1c03-c6d7-47c8-a6ae-f0035cec0af0,"2022-04-22 14:53:19"
2092870,"Jamie Pawelek",2002,,"Lasioglossum channelense",,0,"McGinley, 1986",,,,,,,urn:uuid:ae03093d-2e01-4643-9de7-284d71c22cdd,"2022-04-22 14:53:19"
2092871,"Jamie Pawelek",2002,,"Lasioglossum channelense",,0,"McGinley, 1986",,,,,,,urn:uuid:13776c28-0fb0-4c3d-a9e0-489333552c50,"2022-04-22 14:53:19"
2092872,"Jamie Pawelek",2022,,"Andrena candida",,0,"Smith, 1879",,,,,,,urn:uuid:f4559570-f765-42e1-a932-e7e8e692491c,"2022-04-22 14:53:19"
2092873,"Jamie Pawelek",2022,,"Andrena candida",,0,"Smith, 1879",,,,,,,urn:uuid:2d9ea3c2-9020-41d3-aaff-8a4fd7d0000a,"2022-04-22 14:53:19"
2092874,"Jamie Pawelek",2022,,"Andrena candida",,0,"Smith, 1879",,,,,,,urn:uuid:03208de5-cd43-4ca8-b0a1-24799ff3f5fd,"2022-04-22 14:53:19"
2092875,"Jamie Pawelek",2022,,"Andrena candida",,0,"Smith, 1879",,,,,,,urn:uuid:0b65042b-a4bc-460f-b884-34355f858ce5,"2022-04-22 14:53:19"
2092892,"Jamie Pawelek",2022,,"Andrena candida",,0,"Smith, 1879",,,,,,,urn:uuid:2e00a118-9cb6-490e-bdcb-063753f5cb61,"2022-04-22 14:53:19"
2092893,"Jamie Pawelek",2022,,Lasioglossum,,0,(Evylaeus),,,,,,,urn:uuid:a9b39e42-f428-4314-bba3-f37b41358cfe,"2022-04-22 14:53:19"
2092894,"Jamie Pawelek",2022,,Lasioglossum,,0,(Evylaeus),,,,,,,urn:uuid:21e8e10c-5f3e-45ff-bc8d-2d2aa9b0eb89,"2022-04-22 14:53:19"
2092895,"Jamie Pawelek",2022,,Lasioglossum,,0,(Evylaeus),,,,,,,urn:uuid:fbaae955-2831-4ddd-bcbc-a7d1e9b4d205,"2022-04-22 14:53:19"
2092896,"Jamie Pawelek",2022,,Lasioglossum,,0,(Evylaeus),,,,,,,urn:uuid:cd25fa84-7dd1-40c7-a5b8-0b9111ff5c57,"2022-04-22 14:53:19"
2092897,"Jamie Pawelek",2022,,Lasioglossum,,0,(Evylaeus),,,,,,,urn:uuid:726c7b31-40fd-4f19-898d-689a301d42c1,"2022-04-22 14:53:19"
2092898,"Jamie Pawelek",2022,,"Andrena candida",,0,"Smith, 1879",,,,,,,urn:uuid:a820f554-1479-4ebd-a129-1ee93c295378,"2022-04-22 14:53:19"
2092963,"Jamie Pawelek",2022,,"Andrena candida",,0,"Smith, 1879",,,,,,,urn:uuid:0378e298-ae5a-4c57-b3e2-5df4bf98aecf,"2022-04-22 14:53:19"
2092965,"Jamie Pawelek",2022,,"Andrena candida",,0,"Smith, 1879",,,,,,,urn:uuid:10ca7af5-53cd-4388-9675-019d75c51974,"2022-04-22 14:53:19"
2092966,"Jamie Pawelek",2022,,"Andrena candida",,0,"Smith, 1879",,,,,,,urn:uuid:bb91f605-66b7-496b-9f48-0081e4b83392,"2022-04-22 14:53:19"
2092967,"Jamie Pawelek",2022,,"Andrena candida",,0,"Smith, 1879",,,,,,,urn:uuid:a573e2d9-5c36-4691-b0c4-b85649f9ca1f,"2022-04-22 14:53:19"
2093047,"Jamie Pawelek",2022,,Sphecodes,,0,"Latreille, 1804",,,,,,,urn:uuid:83b7219d-2078-4b64-8e0b-18a4f3f2bf38,"2022-04-22 14:53:19"
2093047,"Charlie Thrift",4-Nov-2021,,Anthophila,,0,,,,,,,,urn:uuid:37c93cd8-4b29-4237-92db-561091a46500,"2022-04-22 14:53:19"
2093143,"Jamie Pawelek",2022,,"Halictus farinosus",,0,"Smith, 1853",,,,,,,urn:uuid:008cee7c-ec3b-49a9-8075-b3cba93ffb20,"2022-04-22 14:53:19"
2093153,"Jamie Pawelek",2022,,"Andrena candida",,0,"Smith, 1879",,,,,,,urn:uuid:3d64dd8e-ee2e-4d45-a16f-bc004e4d4da0,"2022-04-22 14:53:19"
2093154,"Jamie Pawelek",2022,,"Andrena gnaphalii",,0,"(Cockerell, 1938)",,,,,,,urn:uuid:a798aae0-250e-410c-ba5e-2df0895b980e,"2022-04-22 14:53:19"
2093251,"Jamie Pawelek",2022,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,,,urn:uuid:12979a0e-7635-46b7-82bb-587d67a2a3b8,"2022-04-22 14:53:19"
2093252,"Jamie Pawelek",2022,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,,,urn:uuid:8023d134-99f7-46b3-980a-e1e41b101264,"2022-04-22 14:53:19"
2093253,"Jamie Pawelek",2022,,"Halictus tripartitus",,0,"Cockerell, 1895",,,,,,,urn:uuid:c75122d1-52ed-43c4-a410-f111bd486585,"2022-04-22 14:53:19"
2093258,"Charlie Thrift",03-Nov-2021,,Apidae,,0,,,,,,,,urn:uuid:35d3f6db-17cf-495a-bd39-2bf9d8973ade,"2022-04-22 14:53:19"
2093258,"Jamie Pawelek",2022,,Andrena,,0,"Fabricius, 1775",,,,,,,urn:uuid:4e8fd94a-845f-4697-9290-a7b07b02a80b,"2022-04-22 14:53:19"
2093260,"Jamie Pawelek",2022,,Panurginus,,0,"Nylander, 1848",,,,,,,urn:uuid:0400f2e1-c643-40f4-b058-e667f5ffb7b2,"2022-04-22 14:53:19"
2093262,"Jamie Pawelek",2002,,"Lasioglossum channelense",,0,"McGinley, 1986",,,,,,,urn:uuid:8cb1dac8-c82b-40de-907a-ce1bac293fa4,"2022-04-22 14:53:19"
2093263,"Jamie Pawelek",2022,,Andrena,,0,"Fabricius, 1775",,,,,,,urn:uuid:f7a94ab4-f68d-4803-a28b-9e469fb249c0,"2022-04-22 14:53:19"
2093264,"Jamie Pawelek",2002,,"Lasioglossum channelense",,0,"McGinley, 1986",,,,,,,urn:uuid:06971780-0496-44ba-9886-6b4f21f73550,"2022-04-22 14:53:19"
2093346,"Jamie Pawelek",2022,,"Andrena gnaphalii",,0,"(Cockerell, 1938)",,,,,,,urn:uuid:a62d0047-cba4-4fce-ad3b-eaa25740ba41,"2022-04-22 14:53:19"
2093346,"Katja Seltmann",Aug-2021,,Andrena,,0,"Fabricius, 1775",,,,,,,urn:uuid:1ea13d20-f572-4493-a47f-6a099784028a,"2022-04-22 14:53:19"
2093389,"Jamie Pawelek",2022,,Andrena,,0,"Fabricius, 1775",,,,,,,urn:uuid:551c1791-5f76-4a9c-9bec-726f7a051b59,"2022-04-22 14:53:19"
2093390,"Jamie Pawelek",2022,,Andrena,,0,"Fabricius, 1775",,,,,,,urn:uuid:3815d0ef-cc2a-4afe-9fba-b1ee1821bbf3,"2022-04-22 14:53:19"
2093392,"Jamie Pawelek",2022,,Andrena,,0,"Fabricius, 1775",,,,,,,urn:uuid:6648967b-059b-4e4f-b9a8-7e7cd3e5bbe0,"2022-04-22 14:53:19"
2093393,"Jamie Pawelek",2022,,Andrena,,0,"Fabricius, 1775",,,,,,,urn:uuid:f10751c5-d7b5-4c69-9aa4-c0589f27c311,"2022-04-22 14:53:19"
2093394,"Jamie Pawelek",2022,,Andrena,,0,"Fabricius, 1775",,,,,,,urn:uuid:58045501-6a05-478b-8d30-c6f7cc753cda,"2022-04-22 14:53:19"
2093443,"Jamie Pawelek",2022,,Andrena,,0,"Fabricius, 1775",,,,,,,urn:uuid:1eae1b59-36dd-4db5-8b4b-dc721a4f8628,"2022-04-22 14:53:19"
2093444,"Jamie Pawelek",2022,,Andrena,,0,"Fabricius, 1775",,,,,,,urn:uuid:350ca311-2d63-4845-a165-18307fddb147,"2022-04-22 14:53:19"
2093445,"Jamie Pawelek",2022,,Panurginus,,0,"Nylander, 1848",,,,,,,urn:uuid:65f78c88-48d1-4a27-afbb-2753461c4955,"2022-04-22 14:53:19"
2093446,"Jamie Pawelek",2022,,Panurginus,,0,"Nylander, 1848",,,,,,,urn:uuid:056961d1-900e-4a41-9730-e2ba9d9adb53,"2022-04-22 14:53:19"
2093460,"Jamie Pawelek",2022,,"Andrena candida",,0,"Smith, 1879",,,,,,,urn:uuid:e01cda5f-7917-48ed-9fe2-9695121b1e2b,"2022-04-22 14:53:19"
2093476,"Jamie Pawelek",2022,,"Andrena candida",,0,"Smith, 1879",,,,,,,urn:uuid:d73733b4-a811-4033-aed5-07b3a636d2ad,"2022-04-22 14:53:19"
2093477,"Jamie Pawelek",2022,,"Andrena gnaphalii",,0,"(Cockerell, 1938)",,,,,,,urn:uuid:a950c81d-a16a-417b-81cc-1fdb3c0e5b6b,"2022-04-22 14:53:19"
2093478,"Jamie Pawelek",2022,,"Andrena gnaphalii",,0,"(Cockerell, 1938)",,,,,,,urn:uuid:e76407fa-fb29-4552-a973-f97819046f58,"2022-04-22 14:53:19"
2093482,"Jamie Pawelek",2022,,"Andrena gnaphalii",,0,"(Cockerell, 1938)",,,,,,,urn:uuid:46b7d234-3e50-4724-ace3-18da6af464c6,"2022-04-22 14:53:19"
2093599,"Jamie Pawelek",2022,,"Hylaeus polifolii",,0,"(Cockerell, 1901)",,,,,,,urn:uuid:1bd26506-e0c7-41ae-b326-00809ce8077d,"2022-04-22 14:53:19"
2093600,"Jamie Pawelek",2022,,"Hylaeus polifolii",,0,"(Cockerell, 1901)",,,,,,,urn:uuid:91bd9e46-fe1d-4770-bec8-33ca40bdb770,"2022-04-22 14:53:19"
2093601,"Jamie Pawelek",2022,,"Hylaeus polifolii",,0,"(Cockerell, 1901)",,,,,,,urn:uuid:50a8cac9-107a-4d3b-b0bb-7656c303db7a,"2022-04-22 14:53:19"
2093712,"Charlie Thrift",2021,,Hylaeus,,0,"Fabricius, 1793",,,,,,,urn:uuid:4fcdc810-6481-4cd2-a10d-d5e5b2c99874,"2022-04-22 14:53:19"
2093712,"Jamie Pawelek",2022,,"Hylaeus polifolii",,0,"(Cockerell, 1901)",,,,,,,urn:uuid:6afa38bb-9cc6-431c-aba6-680440d332d3,"2022-04-22 14:53:19"
2093808,"Jamie Pawelek",2022,,Lasioglossum,,0,(Evylaeus),,,,,,,urn:uuid:dff17b7a-4a60-4699-985f-a2ee25602019,"2022-04-22 14:53:19"
2093927,"Katja Seltmann",2021-12-28,,Colletes,,0,"Latreille, 1802",,,,,,,urn:uuid:fc1154e2-be80-4f10-9ea2-bf9c4370df83,"2022-04-22 14:53:19"
2093927,"Jamie Pawelek",2022,,"Colletes slevini",,0,"Cockerell, 1925",,,,,,,urn:uuid:c66f8590-a8c1-440b-a25d-60be574b840e,"2022-04-22 14:53:19"
2105409,"Katja Seltmann",2021-04-21,,Andrena,,0,"Fabricius, 1775",,,,,,,urn:uuid:4d7daa6f-3814-44bd-a9cb-263d78baa4a9,"2022-04-22 14:53:19"
2105409,"Jamie Pawelek",2022,,"Andrena gnaphalii",,0,"(Cockerell, 1938)",,,,,,,urn:uuid:f0bac88c-4e69-4e82-b270-3a97aa80a88d,"2022-04-22 14:53:19"
2105410,"Katja Seltmann",2021-04-21,,Lasioglossum,,0,"Curtis, 1833",,,,,,,urn:uuid:09e7f2a5-6371-4ce9-a64c-b8932936ccdb,"2022-04-22 14:53:19"
2105410,"Jamie Pawelek",2022,,Lasioglossum,,0,(Evylaeus),,,,,,,urn:uuid:b63a091b-3db0-49dc-b87e-f912a49fe232,"2022-04-22 14:53:19"
2105411,"Katja Seltmann",2021-04-21,,Andrena,,0,"Fabricius, 1775",,,,,,,urn:uuid:22257742-ec1b-42db-ba16-84a7c2200581,"2022-04-22 14:53:19"
2105411,"Jamie Pawelek",2022,,Andrena,,0,"Fabricius, 1775",,,,,,,urn:uuid:82359758-5807-4182-8b4c-b7cd83b62504,"2022-04-22 14:53:19"
2105414,"Katja Seltmann",2021-04-21,,Lasioglossum,,0,"Curtis, 1833",,,,,,,urn:uuid:12ff1a37-f223-4904-8cfb-deb202ed72a9,"2022-04-22 14:53:19"
2105414,"Jamie Pawelek",2022,,Lasioglossum,,0,(Evylaeus),,,,,,,urn:uuid:48e6e02e-62e7-445a-8506-50e372a0423e,"2022-04-22 14:53:19"
2105415,"Katja Seltmann",2021-04-21,,Lasioglossum,,0,"Curtis, 1833",,,,,,,urn:uuid:54cb1719-65b1-4dc8-98ac-15cbbf840da1,"2022-04-22 14:53:19"
2105415,"Jamie Pawelek",2022,,Lasioglossum,,0,(Evylaeus),,,,,,,urn:uuid:986fcda4-59b9-48ea-9682-73694ea28f18,"2022-04-22 14:53:19"
2105418,"Katja Seltmann",2021-04-21,,Lasioglossum,,0,"Curtis, 1833",,,,,,,urn:uuid:fa7337f9-5ac5-44f3-8829-bce39a752931,"2022-04-22 14:53:19"
2105418,"Jamie Pawelek",2022,,Lasioglossum,,0,(Evylaeus),,,,,,,urn:uuid:51f7a5fa-7c8d-4794-897c-2c9f2dbeec54,"2022-04-22 14:53:19"
2105419,"Katja Seltmann",2021-04-21,,Lasioglossum,,0,"Curtis, 1833",,,,,,,urn:uuid:32a12632-9c7c-49c6-b8ea-61a0bd61e17c,"2022-04-22 14:53:19"
2105419,"Jamie Pawelek",2022,,Lasioglossum,,0,(Evylaeus),,,,,,,urn:uuid:bdd0c40b-6030-47e0-aae6-be85dcc07e46,"2022-04-22 14:53:19"
2105422,"Katja Seltmann",2021-04-21,,Hylaeus,,0,"Fabricius, 1793",,,,,,,urn:uuid:12d99a17-3d7b-4892-ae9a-68d752a6b111,"2022-04-22 14:53:19"
2105422,"Jamie Pawelek",2022,,"Hylaeus polifolii",,0,"(Cockerell, 1901)",,,,,,,urn:uuid:19bbe9c0-ec45-439d-88cf-b183ade7569b,"2022-04-22 14:53:19"
2105423,"Katja Seltmann",2021-04-21,,Lasioglossum,,0,"Curtis, 1833",,,,,,,urn:uuid:ea9d4d84-370d-4cf0-8c97-192677ed5fc6,"2022-04-22 14:53:19"
2105423,"Jamie Pawelek",2022,,Lasioglossum,,0,(Evylaeus),,,,,,,urn:uuid:569bc9c5-f934-4eff-8088-ae7994c57924,"2022-04-22 14:53:19"
2105424,"Katja Seltmann",2021-04-21,,Lasioglossum,,0,"Curtis, 1833",,,,,,,urn:uuid:ab177c68-3e90-4f4e-8103-cb48e8977e5c,"2022-04-22 14:53:19"
2105424,"Jamie Pawelek",2022,,Lasioglossum,,0,(Evylaeus),,,,,,,urn:uuid:c923f55f-7ba4-45ff-910b-b4a0bad1a280,"2022-04-22 14:53:19"
2105427,"Katja Seltmann",2021-04-21,,Andrena,,0,"Fabricius, 1775",,,,,,,urn:uuid:37d8bf5c-846a-4276-a552-af6faf2f8ebf,"2022-04-22 14:53:19"
2105427,"Jamie Pawelek",2022,,"Andrena candida",,0,"Smith, 1879",,,,,,,urn:uuid:8475312d-7a5d-4f49-b245-c8b4d0fcbc19,"2022-04-22 14:53:19"
2105430,"Katja Seltmann",2021-04-21,,Lasioglossum,,0,"Curtis, 1833",,,,,,,urn:uuid:cd92c599-8a09-4ef5-8d27-97fa0ce64721,"2022-04-22 14:53:19"
2105430,"Jamie Pawelek",2022,,"Lasioglossum ovaliceps",,0,"(Cockerell, 1898)",,,,,,,urn:uuid:38c87ae4-026e-4e28-84c9-7e6ae5584851,"2022-04-22 14:53:19"
2105434,"Katja Seltmann",2021-04-21,,Lasioglossum,,0,"Curtis, 1833",,,,,,,urn:uuid:5b6ef2f8-df4c-4c7d-b1c2-356787157ed3,"2022-04-22 14:53:19"
2105434,"Jamie Pawelek",2022,,Lasioglossum,,0,(Evylaeus),,,,,,,urn:uuid:8c01391f-497f-4d2c-9551-0745a2b38fbe,"2022-04-22 14:53:19"
2105440,"Katja Seltmann",2021-04-21,,Hylaeus,,0,"Fabricius, 1793",,,,,,,urn:uuid:bb71b5b5-692e-4fc5-adf0-ad208cc816af,"2022-04-22 14:53:19"
2105440,"Jamie Pawelek",2022,,"Hylaeus polifolii",,0,"(Cockerell, 1901)",,,,,,,urn:uuid:6ab80c00-d8b2-4a34-95c2-2c6303b157c5,"2022-04-22 14:53:19"
2105441,"Katja Seltmann",2021-04-21,,Lasioglossum,,0,(Dialictus),,,,,,,urn:uuid:a7ae716c-5a72-4910-b35e-a9963df45b25,"2022-04-22 14:53:19"
2105441,"Jamie Pawelek",2022,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:0aa3c2d0-ba38-44ec-be02-c6323adc7e7e,"2022-04-22 14:53:19"
2105442,"Katja Seltmann",2021-04-21,,Lasioglossum,,0,"Curtis, 1833",,,,,,,urn:uuid:f53895a4-8370-452b-aa79-886a17534a39,"2022-04-22 14:53:19"
2105442,"Jamie Pawelek",2022,,Lasioglossum,,0,(Evylaeus),,,,,,,urn:uuid:f40feea6-5138-4b33-a195-6a91a813d93c,"2022-04-22 14:53:19"
2105443,"Katja Seltmann",2021-04-21,,Andrena,,0,"Fabricius, 1775",,,,,,,urn:uuid:c31ae590-62b7-4281-a01a-54e254013f01,"2022-04-22 14:53:19"
2105443,"Jamie Pawelek",2022,,"Andrena candida",,0,"Smith, 1879",,,,,,,urn:uuid:489ea9b7-fadc-451f-9e34-d7bfd7f79dcd,"2022-04-22 14:53:19"
2105445,"Katja Seltmann",2021-04-21,,Megachilidae,,0,,,,,,,,urn:uuid:8dd817c3-412b-4d88-b5b2-3fde7605280b,"2022-04-22 14:53:19"
2105445,"Jamie Pawelek",2022,,"Protosmia rubifloris",,0,"(Cockerell, 1898)",,,,,,,urn:uuid:2b66a89f-9796-448b-9ec4-4610232375c4,"2022-04-22 14:53:19"
2105446,"Katja Seltmann",2021-04-21,,Andrena,,0,"Fabricius, 1775",,,,,,,urn:uuid:cba46641-d201-4c71-a9b7-61fe83db0fb6,"2022-04-22 14:53:19"
2105446,"Jamie Pawelek",2022,,"Andrena gnaphalii",,0,"(Cockerell, 1938)",,,,,,,urn:uuid:cd2588b9-ba26-480f-b9e0-26126d080be2,"2022-04-22 14:53:19"
2105449,"Katja Seltmann",2021-04-21,,Lasioglossum,,0,(Dialictus),,,,,,,urn:uuid:f5ef5c71-5c7f-4982-be00-428cf7c4f69c,"2022-04-22 14:53:19"
2105449,"Jamie Pawelek",2022,,"Lasioglossum incompletum",,0,"(Crawford, 1907)",,,,,,,urn:uuid:47a486c6-538d-4d77-8934-5dd748266f34,"2022-04-22 14:53:19"
2105450,"Katja Seltmann",2021-04-21,,Megachilidae,,0,,,,,,,,urn:uuid:345a6bb2-3bf9-428f-b3b0-38ff41aecd0c,"2022-04-22 14:53:19"
2105450,"Jamie Pawelek",2022,,"Protosmia rubifloris",,0,"(Cockerell, 1898)",,,,,,,urn:uuid:eedfa065-694a-4a99-8cc0-9a8dd4dd56fa,"2022-04-22 14:53:19"
2105458,"Katja Seltmann",2021-04-21,,Halictidae,,0,,,,,,,,urn:uuid:7890782c-ab01-4006-857a-f503a419ed17,"2022-04-22 14:53:19"
2105458,"Jamie Pawelek",2022,,Sphecodes,,0,"Latreille, 1804",,,,,,,urn:uuid:aa76a11b-64e9-40d6-83fb-da1bd5391e9a,"2022-04-22 14:53:19"
2105460,"Katja Seltmann",2021-04-21,,Andrena,,0,"Fabricius, 1775",,,,,,,urn:uuid:69723590-3400-4e81-8f06-03f68b4ba0d8,"2022-04-22 14:53:19"
2105460,"Jamie Pawelek",2022,,"Andrena candida",,0,"Smith, 1879",,,,,,,urn:uuid:7be6ca0b-0866-4bf7-bbfc-d716d8c64286,"2022-04-22 14:53:19"
2105473,"Katja Seltmann",2021-04-21,,Halictidae,,0,,,,,,,,urn:uuid:e2acdf7c-8092-464c-bbe8-13d55d2b4aa1,"2022-04-22 14:53:19"
2105473,"Jamie Pawelek",2022,,Sphecodes,,0,"Latreille, 1804",,,,,,,urn:uuid:4661bc5c-c543-476f-88cd-36d34aa16fe2,"2022-04-22 14:53:19"
2105474,"Katja Seltmann",2021-04-21,,Megachilidae,,0,,,,,,,,urn:uuid:081d58d4-ef3e-452a-af8e-1c739c1bcda6,"2022-04-22 14:53:19"
2105474,"Jamie Pawelek",2022,,"Protosmia rubifloris",,0,"(Cockerell, 1898)",,,,,,,urn:uuid:4890bc58-6281-4fdc-b616-3ae985caef2e,"2022-04-22 14:53:19"
2105475,"Katja Seltmann",2021-04-21,,Megachilidae,,0,,,,,,,,urn:uuid:9615d170-944d-4f92-8400-457a85c6e616,"2022-04-22 14:53:19"
2105475,"Jamie Pawelek",2022,,"Protosmia rubifloris",,0,"(Cockerell, 1898)",,,,,,,urn:uuid:aa7936a2-337b-4848-890e-0da3e00600c6,"2022-04-22 14:53:19"
2105477,"Katja Seltmann",2021-04-21,,Lasioglossum,,0,"Curtis, 1833",,,,,,,urn:uuid:d66a7881-32fc-48ac-a7c2-4ef69f19f01b,"2022-04-22 14:53:19"
2105477,"Jamie Pawelek",2022,,Lasioglossum,,0,(Evylaeus),,,,,,,urn:uuid:6f499b90-1ccf-43d9-8cf3-df0c071c0546,"2022-04-22 14:53:19"
2105488,"Katja Seltmann",2021-04-21,,Lasioglossum,,0,"Curtis, 1833",,,,,,,urn:uuid:f0337455-b928-417a-bcce-825562a7c548,"2022-04-22 14:53:19"
2105488,"Jamie Pawelek",2022,,Lasioglossum,,0,(Evylaeus),,,,,,,urn:uuid:18325fd8-cc78-426a-8234-d78918d3cdea,"2022-04-22 14:53:19"
2105489,"Katja Seltmann",2021-04-21,,Andrena,,0,"Fabricius, 1775",,,,,,,urn:uuid:b9bba4a5-887f-488b-b5f2-dfef52f360ed,"2022-04-22 14:53:19"
2105489,"Jamie Pawelek",2022,,"Andrena candida",,0,"Smith, 1879",,,,,,,urn:uuid:61401abe-ea3e-48ee-829d-b17d7c1a03a9,"2022-04-22 14:53:19"
2105490,"Katja Seltmann",2021-04-21,,Megachilidae,,0,,,,,,,,urn:uuid:2176259a-a477-41d8-a2ee-9e1ae9c1b9cf,"2022-04-22 14:53:19"
2105490,"Jamie Pawelek",2022,,"Protosmia rubifloris",,0,"(Cockerell, 1898)",,,,,,,urn:uuid:0972b5cc-bd9c-4016-a477-f9ca4f01df1d,"2022-04-22 14:53:19"
2105492,"Katja Seltmann",2021-04-21,,Andrena,,0,"Fabricius, 1775",,,,,,,urn:uuid:13fa51e5-926d-4cf6-8aa0-ee511fcd64b9,"2022-04-22 14:53:19"
2105492,"Jamie Pawelek",2022,,"Andrena candida",,0,"Smith, 1879",,,,,,,urn:uuid:cd9aafbb-c112-4533-99fa-52ff73e6e6b5,"2022-04-22 14:53:19"
2105494,"Katja Seltmann",2021-04-21,,Lasioglossum,,0,"Curtis, 1833",,,,,,,urn:uuid:9a3264ab-c3a1-4b48-830e-c41630544999,"2022-04-22 14:53:19"
2105494,"Jamie Pawelek",2022,,"Lasioglossum titusi",,0,"(Crawford, 1902)",,,,,,,urn:uuid:5adbda54-8ee1-4979-99f3-032073164624,"2022-04-22 14:53:19"
2105495,"Katja Seltmann",2021-04-21,,Andrena,,0,"Fabricius, 1775",,,,,,,urn:uuid:bdf2359c-a5db-41bc-bd2d-817c6d5afe6a,"2022-04-22 14:53:19"
2105495,"Jamie Pawelek",2022,,"Andrena candida",,0,"Smith, 1879",,,,,,,urn:uuid:aa68fcb3-c6f6-440c-8aec-824e156a5075,"2022-04-22 14:53:19"
2105501,"Katja Seltmann",2021-04-21,,Halictidae,,0,,,,,,,,urn:uuid:18eba7ca-d264-4214-8073-c6568fa5ad96,"2022-04-22 14:53:19"
2105501,"Jamie Pawelek",2022,,Lasioglossum,,0,(Evylaeus),,,,,,,urn:uuid:8662c955-18f1-4cd6-9c38-9df58033469a,"2022-04-22 14:53:19"
2105502,"Katja Seltmann",2021-04-21,,Megachilidae,,0,,,,,,,,urn:uuid:cac1f1df-45b1-482c-8ed5-850c5965c072,"2022-04-22 14:53:19"
2105502,"Jamie Pawelek",2022,,"Protosmia rubifloris",,0,"(Cockerell, 1898)",,,,,,,urn:uuid:58da01b8-92d1-4349-adb8-7e9aa11354e9,"2022-04-22 14:53:19"
2105506,"Katja Seltmann",2021-04-21,,Andrena,,0,"Fabricius, 1775",,,,,,,urn:uuid:9826692f-995b-42a5-b330-70faf648e634,"2022-04-22 14:53:19"
2105506,"Jamie Pawelek",2022,,"Andrena candida",,0,"Smith, 1879",,,,,,,urn:uuid:c0ca41c1-95cd-432c-89f4-a23bd2802259,"2022-04-22 14:53:19"
2105509,"Jamie Pawelek",2002,,"Lasioglossum channelense",,0,"McGinley, 1986",,,,,,,urn:uuid:97d68620-2527-4df7-a670-d1540833add8,"2022-04-22 14:53:19"
